CARD SET,CARD NUMBER,ATHLETE,TEAM,SEQUENCE
Base Orange Lava,41,Brittney Sykes,Washington Mystics,199
Base Orange Lava,42,Aerial Powers,Atlanta Dream,199
Base Orange Lava,43,Dearica Hamby,Los Angeles Sparks,199
Base Orange Lava,44,DeWanna Bonner,Indiana Fever,199
Base Orange Lava,45,Ezi Magbegor,Seattle Storm,199
Base Orange Lava,46,Monique Billings,Golden State Valkyries,199
Base Orange Lava,47,Caitlin Clark,Indiana Fever,199
Base Orange Lava,48,NaLyssa Smith,Dallas Wings,199
Base Orange Lava,49,Rickea Jackson,Los Angeles Sparks,199
Base Orange Lava,50,Karlie Samuelson,Minnesota Lynx,199
Base Orange Lava,51,Kahleah Copper,Phoenix Mercury,199
Base Orange Lava,52,Tina Charles,Connecticut Sun,199
Base Orange Lava,53,Katie Lou Samuelson,Seattle Storm,199
Base Orange Lava,54,Kate Martin,Golden State Valkyries,199
Base Orange Lava,55,Satou Sabally,Phoenix Mercury,199
Base Pink Laser,1,Aliyah Boston,Indiana Fever,25
Base Pink Laser,2,Cameron Brink,Los Angeles Sparks,25
Base Pink Laser,3,Sami Whitcomb,Phoenix Mercury,25
Base Pink Laser,4,Bridget Carleton,Minnesota Lynx,25
Base Pink Laser,5,Haley Jones,Atlanta Dream,25
Base Pink Laser,6,Kia Nurse,Chicago Sky,25
Base Pink Laser,7,Leonie Fiebich,New York Liberty,25
Base Pink Laser,8,Natasha Cloud,New York Liberty,25
Base Pink Laser,9,Sydney Colson,Indiana Fever,25
Base Pink Laser,10,Alyssa Thomas,Phoenix Mercury,25
Base Pink Laser,11,Nneka Ogwumike,Seattle Storm,25
Base Pink Laser,12,Kelsey Plum,Los Angeles Sparks,25
Base Pink Laser,13,Marina Mabrey,Connecticut Sun,25
Base Pink Laser,14,Diana Taurasi,Phoenix Mercury,25
Base Pink Laser,15,Jordan Horston,Seattle Storm,25
Base Pink Laser,16,Aaliyah Edwards,Washington Mystics,25
Base Pink Laser,17,Diamond Miller,Minnesota Lynx,25
Base Pink Laser,18,Jordin Canada,Atlanta Dream,25
Base Pink Laser,19,Kelsey Mitchell,Indiana Fever,25
Base Pink Laser,20,Maddy Siegrist,Dallas Wings,25
Base Pink Laser,21,Veronica Burton,Golden State Valkyries,25
Base Pink Laser,22,Shakira Austin,Washington Mystics,25
Base Pink Laser,23,Jewell Loyd,Las Vegas Aces,25
Base Pink Laser,24,Sophie Cunningham,Indiana Fever,25
Base Pink Laser,25,Napheesa Collier,Minnesota Lynx,25
Base Pink Laser,26,Skylar Diggins,Seattle Storm,25
Base Pink Laser,27,DiJonai Carrington,Dallas Wings,25
Base Pink Laser,28,Kayla McBride,Minnesota Lynx,25
Base Pink Laser,29,Julie Vanloo,Golden State Valkyries,25
Base Pink Laser,30,Stefanie Dolson,Washington Mystics,25
Base Pink Laser,31,Alissa Pili,Minnesota Lynx,25
Base Pink Laser,32,Kamilla Cardoso,Chicago Sky,25
Base Pink Laser,33,Jacy Sheldon,Connecticut Sun,25
Base Pink Laser,34,Courtney Vandersloot,Chicago Sky,25
Base Pink Laser,35,Dorka Juhasz,Minnesota Lynx,25
Base Pink Laser,36,Megan Gustafson,Las Vegas Aces,25
Base Pink Laser,37,Dana Evans,Las Vegas Aces,25
Base Pink Laser,38,Chelsea Gray,Las Vegas Aces,25
Base Pink Laser,39,Arike Ogunbowale,Dallas Wings,25
Base Pink Laser,40,Kayla Thornton,Golden State Valkyries,25
Base Pink Laser,41,Brittney Sykes,Washington Mystics,25
Base Pink Laser,42,Aerial Powers,Atlanta Dream,25
Base Pink Laser,43,Dearica Hamby,Los Angeles Sparks,25
Base Pink Laser,44,DeWanna Bonner,Indiana Fever,25
Base Pink Laser,45,Ezi Magbegor,Seattle Storm,25
Base Pink Laser,46,Monique Billings,Golden State Valkyries,25
Base Pink Laser,47,Caitlin Clark,Indiana Fever,25
Base Pink Laser,48,NaLyssa Smith,Dallas Wings,25
Base Pink Laser,49,Rickea Jackson,Los Angeles Sparks,25
Base Pink Laser,50,Karlie Samuelson,Minnesota Lynx,25
Base Pink Laser,51,Kahleah Copper,Phoenix Mercury,25
Base Pink Laser,52,Tina Charles,Connecticut Sun,25
Base Pink Laser,53,Katie Lou Samuelson,Seattle Storm,25
Base Pink Laser,54,Kate Martin,Golden State Valkyries,25
Base Pink Laser,55,Satou Sabally,Phoenix Mercury,25
Base Pink Laser,56,Allisha Gray,Atlanta Dream,25
Base Pink Laser,57,Teaira McCowan,Dallas Wings,25
Base Pink Laser,58,Temi Fagbenle,Golden State Valkyries,25
Base Pink Laser,59,Betnijah Laney-Hamilton,New York Liberty,25
Base Pink Laser,60,Jackie Young,Las Vegas Aces,25
Base Pink Laser,61,Alysha Clark,Seattle Storm,25
Base Pink Laser,62,Brittney Griner,Atlanta Dream,25
Base Pink Laser,63,Breanna Stewart,New York Liberty,25
Base Pink Laser,64,Brionna Jones,Atlanta Dream,25
Base Pink Laser,65,Myisha Hines-Allen,Dallas Wings,25
Base Pink Laser,66,Elizabeth Kitley,Las Vegas Aces,25
Base Pink Laser,67,Nyara Sabally,New York Liberty,25
Base Pink Laser,68,Alanna Smith,Minnesota Lynx,25
Base Pink Laser,69,Zia Cooke,Seattle Storm,25
Base Pink Laser,70,Courtney Williams,Minnesota Lynx,25
Base Pink Laser,71,Angel Reese,Chicago Sky,25
Base Pink Laser,72,Natisha Hiedeman,Minnesota Lynx,25
Base Pink Laser,73,Rhyne Howard,Atlanta Dream,25
Base Pink Laser,74,Ariel Atkins,Chicago Sky,25
Base Pink Laser,75,Gabby Williams,Seattle Storm,25
Base Pink Laser,76,Rebecca Allen,Chicago Sky,25
Base Pink Laser,77,Jonquel Jones,New York Liberty,25
Base Pink Laser,78,Celeste Taylor,Phoenix Mercury,25
Base Pink Laser,79,Marine Johannes,New York Liberty,25
Base Pink Laser,80,Erica Wheeler,Seattle Storm,25
Base Pink Laser,81,Nika Muhl,Seattle Storm,25
Base Pink Laser,82,A'ja Wilson,Las Vegas Aces,25
Base Pink Laser,83,Sabrina Ionescu,New York Liberty,25
Base Pink Laser,84,Kalani Brown,Phoenix Mercury,25
Base Pink Laser,85,Lexie Hull,Indiana Fever,25
Base Pink Shimmer,76,Rebecca Allen,Chicago Sky,25
Base Pink Shimmer,77,Jonquel Jones,New York Liberty,25
Base Pink Shimmer,78,Celeste Taylor,Phoenix Mercury,25
Base Pink Shimmer,79,Marine Johannes,New York Liberty,25
Base Pink Shimmer,80,Erica Wheeler,Seattle Storm,25
Base Pink Shimmer,81,Nika Muhl,Seattle Storm,25
Base Pink Shimmer,82,A'ja Wilson,Las Vegas Aces,25
Base Pink Shimmer,83,Sabrina Ionescu,New York Liberty,25
Base Pink Shimmer,84,Kalani Brown,Phoenix Mercury,25
Base Pink Shimmer,85,Lexie Hull,Indiana Fever,25
Base Purple Laser,1,Aliyah Boston,Indiana Fever,99
Base Purple Laser,2,Cameron Brink,Los Angeles Sparks,99
Base Purple Laser,3,Sami Whitcomb,Phoenix Mercury,99
Base Purple Laser,4,Bridget Carleton,Minnesota Lynx,99
Base Purple Laser,5,Haley Jones,Atlanta Dream,99
Base Purple Laser,6,Kia Nurse,Chicago Sky,99
Base Purple Laser,7,Leonie Fiebich,New York Liberty,99
Base Purple Laser,8,Natasha Cloud,New York Liberty,99
Base Purple Laser,9,Sydney Colson,Indiana Fever,99
Base Purple Laser,10,Alyssa Thomas,Phoenix Mercury,99
Base Purple Laser,11,Nneka Ogwumike,Seattle Storm,99
Base Purple Laser,12,Kelsey Plum,Los Angeles Sparks,99
Base Purple Laser,13,Marina Mabrey,Connecticut Sun,99
Base Purple Laser,14,Diana Taurasi,Phoenix Mercury,99
Base Purple Laser,15,Jordan Horston,Seattle Storm,99
Base Purple Laser,16,Aaliyah Edwards,Washington Mystics,99
Base Purple Laser,17,Diamond Miller,Minnesota Lynx,99
Base Purple Laser,18,Jordin Canada,Atlanta Dream,99
Base Purple Laser,19,Kelsey Mitchell,Indiana Fever,99
Base Purple Laser,20,Maddy Siegrist,Dallas Wings,99
Base Purple Laser,21,Veronica Burton,Golden State Valkyries,99
Base Purple Laser,22,Shakira Austin,Washington Mystics,99
Base Purple Laser,23,Jewell Loyd,Las Vegas Aces,99
Base Purple Laser,24,Sophie Cunningham,Indiana Fever,99
Base Purple Laser,25,Napheesa Collier,Minnesota Lynx,99
Base Purple Laser,26,Skylar Diggins,Seattle Storm,99
Base Purple Laser,27,DiJonai Carrington,Dallas Wings,99
Base Purple Laser,28,Kayla McBride,Minnesota Lynx,99
Base Purple Laser,29,Julie Vanloo,Golden State Valkyries,99
Base Purple Laser,30,Stefanie Dolson,Washington Mystics,99
Base Purple Laser,31,Alissa Pili,Minnesota Lynx,99
Base Purple Laser,32,Kamilla Cardoso,Chicago Sky,99
Base Purple Laser,33,Jacy Sheldon,Connecticut Sun,99
Base Purple Laser,34,Courtney Vandersloot,Chicago Sky,99
Base Purple Laser,35,Dorka Juhasz,Minnesota Lynx,99
Base Purple Laser,36,Megan Gustafson,Las Vegas Aces,99
Base Purple Laser,37,Dana Evans,Las Vegas Aces,99
Base Purple Laser,38,Chelsea Gray,Las Vegas Aces,99
Base Purple Laser,39,Arike Ogunbowale,Dallas Wings,99
Base Purple Laser,40,Kayla Thornton,Golden State Valkyries,99
Base Purple Laser,41,Brittney Sykes,Washington Mystics,99
Base Purple Laser,42,Aerial Powers,Atlanta Dream,99
Base Purple Laser,43,Dearica Hamby,Los Angeles Sparks,99
Base Purple Laser,44,DeWanna Bonner,Indiana Fever,99
Base Purple Laser,45,Ezi Magbegor,Seattle Storm,99
Base Purple Laser,46,Monique Billings,Golden State Valkyries,99
Base Purple Laser,47,Caitlin Clark,Indiana Fever,99
Base Purple Laser,48,NaLyssa Smith,Dallas Wings,99
Base Purple Laser,49,Rickea Jackson,Los Angeles Sparks,99
Base Purple Laser,50,Karlie Samuelson,Minnesota Lynx,99
Base Purple Laser,51,Kahleah Copper,Phoenix Mercury,99
Base Purple Laser,52,Tina Charles,Connecticut Sun,99
Base Purple Laser,53,Katie Lou Samuelson,Seattle Storm,99
Base Purple Laser,54,Kate Martin,Golden State Valkyries,99
Base Purple Laser,55,Satou Sabally,Phoenix Mercury,99
Base Purple Laser,56,Allisha Gray,Atlanta Dream,99
Base Purple Laser,57,Teaira McCowan,Dallas Wings,99
Base Purple Laser,58,Temi Fagbenle,Golden State Valkyries,99
Base Purple Laser,59,Betnijah Laney-Hamilton,New York Liberty,99
Base Purple Laser,60,Jackie Young,Las Vegas Aces,99
Base Purple Laser,61,Alysha Clark,Seattle Storm,99
Base Purple Laser,62,Brittney Griner,Atlanta Dream,99
Base Purple Laser,63,Breanna Stewart,New York Liberty,99
Base Purple Laser,64,Brionna Jones,Atlanta Dream,99
Base Purple Laser,65,Myisha Hines-Allen,Dallas Wings,99
Base Purple Laser,66,Elizabeth Kitley,Las Vegas Aces,99
Base Purple Laser,67,Nyara Sabally,New York Liberty,99
Base Purple Laser,68,Alanna Smith,Minnesota Lynx,99
Base Purple Laser,69,Zia Cooke,Seattle Storm,99
Base Purple Laser,70,Courtney Williams,Minnesota Lynx,99
Base Purple Laser,71,Angel Reese,Chicago Sky,99
Base Purple Laser,72,Natisha Hiedeman,Minnesota Lynx,99
Base Purple Laser,73,Rhyne Howard,Atlanta Dream,99
Base Purple Laser,74,Ariel Atkins,Chicago Sky,99
Base Purple Laser,75,Gabby Williams,Seattle Storm,99
Base Purple Laser,76,Rebecca Allen,Chicago Sky,99
Base Purple Laser,77,Jonquel Jones,New York Liberty,99
Base Purple Laser,78,Celeste Taylor,Phoenix Mercury,99
Base Purple Laser,79,Marine Johannes,New York Liberty,99
Base Purple Laser,80,Erica Wheeler,Seattle Storm,99
Base Purple Laser,81,Nika Muhl,Seattle Storm,99
Base Purple Laser,82,A'ja Wilson,Las Vegas Aces,99
Base Purple Laser,83,Sabrina Ionescu,New York Liberty,99
Base Purple Laser,84,Kalani Brown,Phoenix Mercury,99
Base Purple Laser,85,Lexie Hull,Indiana Fever,99
Base Purple Lava,1,Aliyah Boston,Indiana Fever,99
Base Purple Lava,2,Cameron Brink,Los Angeles Sparks,99
Base Purple Lava,3,Sami Whitcomb,Phoenix Mercury,99
Base Purple Lava,4,Bridget Carleton,Minnesota Lynx,99
Base Purple Lava,5,Haley Jones,Atlanta Dream,99
Base Purple Lava,6,Kia Nurse,Chicago Sky,99
Base Purple Lava,7,Leonie Fiebich,New York Liberty,99
Base Purple Lava,8,Natasha Cloud,New York Liberty,99
Base Purple Lava,9,Sydney Colson,Indiana Fever,99
Base Purple Lava,10,Alyssa Thomas,Phoenix Mercury,99
Base Purple Lava,11,Nneka Ogwumike,Seattle Storm,99
Base Purple Lava,12,Kelsey Plum,Los Angeles Sparks,99
Base Purple Lava,13,Marina Mabrey,Connecticut Sun,99
Base Purple Lava,14,Diana Taurasi,Phoenix Mercury,99
Base Purple Lava,15,Jordan Horston,Seattle Storm,99
Base Purple Lava,16,Aaliyah Edwards,Washington Mystics,99
Base Purple Lava,17,Diamond Miller,Minnesota Lynx,99
Base Purple Lava,18,Jordin Canada,Atlanta Dream,99
Base Purple Lava,19,Kelsey Mitchell,Indiana Fever,99
Base Purple Lava,20,Maddy Siegrist,Dallas Wings,99
Base Purple Lava,21,Veronica Burton,Golden State Valkyries,99
Base Purple Lava,22,Shakira Austin,Washington Mystics,99
Base Purple Lava,23,Jewell Loyd,Las Vegas Aces,99
Base Purple Lava,24,Sophie Cunningham,Indiana Fever,99
Base Purple Lava,25,Napheesa Collier,Minnesota Lynx,99
Base Purple Lava,26,Skylar Diggins,Seattle Storm,99
Base Purple Lava,27,DiJonai Carrington,Dallas Wings,99
Base Purple Lava,28,Kayla McBride,Minnesota Lynx,99
Base Purple Lava,29,Julie Vanloo,Golden State Valkyries,99
Base Purple Lava,30,Stefanie Dolson,Washington Mystics,99
Base Purple Lava,31,Alissa Pili,Minnesota Lynx,99
Base Purple Lava,32,Kamilla Cardoso,Chicago Sky,99
Base Purple Lava,33,Jacy Sheldon,Connecticut Sun,99
Base Purple Lava,34,Courtney Vandersloot,Chicago Sky,99
Base Purple Lava,35,Dorka Juhasz,Minnesota Lynx,99
Base Purple Lava,36,Megan Gustafson,Las Vegas Aces,99
Base Purple Lava,37,Dana Evans,Las Vegas Aces,99
Base Purple Lava,38,Chelsea Gray,Las Vegas Aces,99
Base Purple Lava,39,Arike Ogunbowale,Dallas Wings,99
Base Purple Lava,40,Kayla Thornton,Golden State Valkyries,99
Base Purple Lava,41,Brittney Sykes,Washington Mystics,99
Base Purple Lava,42,Aerial Powers,Atlanta Dream,99
Base Purple Lava,43,Dearica Hamby,Los Angeles Sparks,99
Base Purple Lava,44,DeWanna Bonner,Indiana Fever,99
Base Purple Lava,45,Ezi Magbegor,Seattle Storm,99
Base Purple Lava,46,Monique Billings,Golden State Valkyries,99
Base Purple Lava,47,Caitlin Clark,Indiana Fever,99
Base Purple Lava,48,NaLyssa Smith,Dallas Wings,99
Base Purple Lava,49,Rickea Jackson,Los Angeles Sparks,99
Base Purple Lava,50,Karlie Samuelson,Minnesota Lynx,99
Base Purple Lava,51,Kahleah Copper,Phoenix Mercury,99
Base Purple Lava,52,Tina Charles,Connecticut Sun,99
Base Purple Lava,53,Katie Lou Samuelson,Seattle Storm,99
Base Purple Lava,54,Kate Martin,Golden State Valkyries,99
Base Purple Lava,55,Satou Sabally,Phoenix Mercury,99
Base Purple Lava,56,Allisha Gray,Atlanta Dream,99
Base Purple Lava,57,Teaira McCowan,Dallas Wings,99
Base Purple Lava,58,Temi Fagbenle,Golden State Valkyries,99
Base Purple Lava,59,Betnijah Laney-Hamilton,New York Liberty,99
Base Purple Lava,60,Jackie Young,Las Vegas Aces,99
Base Purple Lava,61,Alysha Clark,Seattle Storm,99
Base Purple Lava,62,Brittney Griner,Atlanta Dream,99
Base Purple Lava,63,Breanna Stewart,New York Liberty,99
Base Purple Lava,64,Brionna Jones,Atlanta Dream,99
Base Purple Lava,65,Myisha Hines-Allen,Dallas Wings,99
Base Purple Lava,66,Elizabeth Kitley,Las Vegas Aces,99
Base Purple Lava,67,Nyara Sabally,New York Liberty,99
Base Purple Lava,68,Alanna Smith,Minnesota Lynx,99
Base Purple Lava,69,Zia Cooke,Seattle Storm,99
Base Purple Lava,70,Courtney Williams,Minnesota Lynx,99
Base Purple Lava,71,Angel Reese,Chicago Sky,99
Base Purple Lava,72,Natisha Hiedeman,Minnesota Lynx,99
Base Purple Lava,73,Rhyne Howard,Atlanta Dream,99
Base Purple Lava,74,Ariel Atkins,Chicago Sky,99
Base Purple Lava,75,Gabby Williams,Seattle Storm,99
Base Purple Lava,76,Rebecca Allen,Chicago Sky,99
Base Purple Lava,77,Jonquel Jones,New York Liberty,99
Base Purple Lava,78,Celeste Taylor,Phoenix Mercury,99
Base Purple Lava,79,Marine Johannes,New York Liberty,99
Base Purple Lava,80,Erica Wheeler,Seattle Storm,99
Base Purple Lava,81,Nika Muhl,Seattle Storm,99
Base Purple Lava,82,A'ja Wilson,Las Vegas Aces,99
Base Purple Lava,83,Sabrina Ionescu,New York Liberty,99
Base Purple Lava,84,Kalani Brown,Phoenix Mercury,99
Base Purple Lava,85,Lexie Hull,Indiana Fever,99
Base Purple Shimmer,1,Aliyah Boston,Indiana Fever,99
Base Purple Shimmer,2,Cameron Brink,Los Angeles Sparks,99
Base Purple Shimmer,3,Sami Whitcomb,Phoenix Mercury,99
Base Purple Shimmer,4,Bridget Carleton,Minnesota Lynx,99
Base Purple Shimmer,5,Haley Jones,Atlanta Dream,99
Base Purple Shimmer,6,Kia Nurse,Chicago Sky,99
Base Purple Shimmer,7,Leonie Fiebich,New York Liberty,99
Base Purple Shimmer,8,Natasha Cloud,New York Liberty,99
Base Purple Shimmer,9,Sydney Colson,Indiana Fever,99
Base Purple Shimmer,10,Alyssa Thomas,Phoenix Mercury,99
Base Purple Shimmer,11,Nneka Ogwumike,Seattle Storm,99
Base Purple Shimmer,12,Kelsey Plum,Los Angeles Sparks,99
Base Purple Shimmer,13,Marina Mabrey,Connecticut Sun,99
Base Purple Shimmer,14,Diana Taurasi,Phoenix Mercury,99
Base Purple Shimmer,15,Jordan Horston,Seattle Storm,99
Base Purple Shimmer,16,Aaliyah Edwards,Washington Mystics,99
Base Purple Shimmer,17,Diamond Miller,Minnesota Lynx,99
Base Purple Shimmer,18,Jordin Canada,Atlanta Dream,99
Base Purple Shimmer,19,Kelsey Mitchell,Indiana Fever,99
Base Purple Shimmer,20,Maddy Siegrist,Dallas Wings,99
Base Purple Shimmer,21,Veronica Burton,Golden State Valkyries,99
Base Purple Shimmer,22,Shakira Austin,Washington Mystics,99
Base Purple Shimmer,23,Jewell Loyd,Las Vegas Aces,99
Base Purple Shimmer,24,Sophie Cunningham,Indiana Fever,99
Base Purple Shimmer,25,Napheesa Collier,Minnesota Lynx,99
Base Purple Shimmer,26,Skylar Diggins,Seattle Storm,99
Base Purple Shimmer,27,DiJonai Carrington,Dallas Wings,99
Base Purple Shimmer,28,Kayla McBride,Minnesota Lynx,99
Base Purple Shimmer,29,Julie Vanloo,Golden State Valkyries,99
Base Purple Shimmer,30,Stefanie Dolson,Washington Mystics,99
Base Purple Shimmer,31,Alissa Pili,Minnesota Lynx,99
Base Purple Shimmer,32,Kamilla Cardoso,Chicago Sky,99
Base Purple Shimmer,33,Jacy Sheldon,Connecticut Sun,99
Base Purple Shimmer,34,Courtney Vandersloot,Chicago Sky,99
Base Purple Shimmer,35,Dorka Juhasz,Minnesota Lynx,99
Base Purple Shimmer,36,Megan Gustafson,Las Vegas Aces,99
Base Purple Shimmer,37,Dana Evans,Las Vegas Aces,99
Base Purple Shimmer,38,Chelsea Gray,Las Vegas Aces,99
Base Purple Shimmer,39,Arike Ogunbowale,Dallas Wings,99
Base Purple Shimmer,40,Kayla Thornton,Golden State Valkyries,99
Base Purple Shimmer,41,Brittney Sykes,Washington Mystics,99
Base Purple Shimmer,42,Aerial Powers,Atlanta Dream,99
Base Purple Shimmer,43,Dearica Hamby,Los Angeles Sparks,99
Base Purple Shimmer,44,DeWanna Bonner,Indiana Fever,99
Base Purple Shimmer,45,Ezi Magbegor,Seattle Storm,99
Base Purple Shimmer,46,Monique Billings,Golden State Valkyries,99
Base Purple Shimmer,47,Caitlin Clark,Indiana Fever,99
Base Purple Shimmer,48,NaLyssa Smith,Dallas Wings,99
Base Purple Shimmer,49,Rickea Jackson,Los Angeles Sparks,99
Base Purple Shimmer,50,Karlie Samuelson,Minnesota Lynx,99
Base Purple Shimmer,51,Kahleah Copper,Phoenix Mercury,99
Base Purple Shimmer,52,Tina Charles,Connecticut Sun,99
Base Purple Shimmer,53,Katie Lou Samuelson,Seattle Storm,99
Base Purple Shimmer,54,Kate Martin,Golden State Valkyries,99
Base Purple Shimmer,55,Satou Sabally,Phoenix Mercury,99
Base Purple Shimmer,56,Allisha Gray,Atlanta Dream,99
Base Purple Shimmer,57,Teaira McCowan,Dallas Wings,99
Base Purple Shimmer,58,Temi Fagbenle,Golden State Valkyries,99
Base Purple Shimmer,59,Betnijah Laney-Hamilton,New York Liberty,99
Base Purple Shimmer,60,Jackie Young,Las Vegas Aces,99
Base Purple Shimmer,61,Alysha Clark,Seattle Storm,99
Base Purple Shimmer,62,Brittney Griner,Atlanta Dream,99
Base Purple Shimmer,63,Breanna Stewart,New York Liberty,99
Base Purple Shimmer,64,Brionna Jones,Atlanta Dream,99
Base Purple Shimmer,65,Myisha Hines-Allen,Dallas Wings,99
Base Purple Shimmer,66,Elizabeth Kitley,Las Vegas Aces,99
Base Purple Shimmer,67,Nyara Sabally,New York Liberty,99
Base Purple Shimmer,68,Alanna Smith,Minnesota Lynx,99
Base Purple Shimmer,69,Zia Cooke,Seattle Storm,99
Base Purple Shimmer,70,Courtney Williams,Minnesota Lynx,99
Base Purple Shimmer,71,Angel Reese,Chicago Sky,99
Base Purple Shimmer,72,Natisha Hiedeman,Minnesota Lynx,99
Base Purple Shimmer,73,Rhyne Howard,Atlanta Dream,99
Base Purple Shimmer,74,Ariel Atkins,Chicago Sky,99
Base Purple Shimmer,75,Gabby Williams,Seattle Storm,99
Base Purple Shimmer,76,Rebecca Allen,Chicago Sky,99
Base Purple Shimmer,77,Jonquel Jones,New York Liberty,99
Base Purple Shimmer,78,Celeste Taylor,Phoenix Mercury,99
Base Purple Shimmer,79,Marine Johannes,New York Liberty,99
Base Purple Shimmer,80,Erica Wheeler,Seattle Storm,99
Base Purple Shimmer,81,Nika Muhl,Seattle Storm,99
Base Purple Shimmer,82,A'ja Wilson,Las Vegas Aces,99
Base Purple Shimmer,83,Sabrina Ionescu,New York Liberty,99
Base Purple Shimmer,84,Kalani Brown,Phoenix Mercury,99
Base Purple Shimmer,85,Lexie Hull,Indiana Fever,99
Base Red Holo,1,Aliyah Boston,Indiana Fever,299
Base Red Holo,2,Cameron Brink,Los Angeles Sparks,299
Base Red Holo,3,Sami Whitcomb,Phoenix Mercury,299
Base Red Holo,4,Bridget Carleton,Minnesota Lynx,299
Base Red Holo,5,Haley Jones,Atlanta Dream,299
Base Red Holo,6,Kia Nurse,Chicago Sky,299
Base Red Holo,7,Leonie Fiebich,New York Liberty,299
Base Red Holo,8,Natasha Cloud,New York Liberty,299
Base Red Holo,9,Sydney Colson,Indiana Fever,299
Base Red Holo,10,Alyssa Thomas,Phoenix Mercury,299
Base Red Holo,11,Nneka Ogwumike,Seattle Storm,299
Base Red Holo,12,Kelsey Plum,Los Angeles Sparks,299
Base Red Holo,13,Marina Mabrey,Connecticut Sun,299
Base Red Holo,14,Diana Taurasi,Phoenix Mercury,299
Base Red Holo,15,Jordan Horston,Seattle Storm,299
Base Red Holo,16,Aaliyah Edwards,Washington Mystics,299
Base Red Holo,17,Diamond Miller,Minnesota Lynx,299
Base Red Holo,18,Jordin Canada,Atlanta Dream,299
Base Red Holo,19,Kelsey Mitchell,Indiana Fever,299
Base Red Holo,20,Maddy Siegrist,Dallas Wings,299
Base Red Holo,21,Veronica Burton,Golden State Valkyries,299
Base Red Holo,22,Shakira Austin,Washington Mystics,299
Base Red Holo,23,Jewell Loyd,Las Vegas Aces,299
Base Red Holo,24,Sophie Cunningham,Indiana Fever,299
Base Red Holo,25,Napheesa Collier,Minnesota Lynx,299
Base Red Holo,26,Skylar Diggins,Seattle Storm,299
Base Red Holo,27,DiJonai Carrington,Dallas Wings,299
