Base Set - Concourse - Gold Vinyl Prizms,44,Tiffany Mitchell,Connecticut Sun,1/1
Base Set - Concourse - Gold Vinyl Prizms,45,Arike Ogunbowale,Dallas Wings,1/1
Base Set - Concourse - Gold Vinyl Prizms,46,Diana Taurasi,Phoenix Mercury,1/1
Base Set - Concourse - Gold Vinyl Prizms,47,Zia Cooke,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,48,DeWanna Bonner,Connecticut Sun,1/1
Base Set - Concourse - Gold Vinyl Prizms,49,NaLyssa Smith,Indiana Fever,1/1
Base Set - Concourse - Gold Vinyl Prizms,50,Grace Berger,Indiana Fever,1/1
Base Set - Concourse - Gold Vinyl Prizms,51,Allisha Gray,Atlanta Dream,1/1
Base Set - Concourse - Gold Vinyl Prizms,52,Aliyah Boston,Indiana Fever,1/1
Base Set - Concourse - Gold Vinyl Prizms,53,Lou Lopez Senechal,Dallas Wings,1/1
Base Set - Concourse - Gold Vinyl Prizms,54,Courtney Williams,Minnesota Lynx,1/1
Base Set - Concourse - Gold Vinyl Prizms,55,Haley Jones,Atlanta Dream,1/1
Base Set - Concourse - Gold Vinyl Prizms,56,Cameron Brink,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,57,Julie Vanloo,Washington Mystics,1/1
Base Set - Concourse - Gold Vinyl Prizms,58,Rickea Jackson,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,59,DiDi Richards,Washington Mystics,1/1
Base Set - Concourse - Gold Vinyl Prizms,60,Jacy Sheldon,Dallas Wings,1/1
Base Set - Concourse - Gold Vinyl Prizms,61,Maddy Siegrist,Dallas Wings,1/1
Base Set - Concourse - Gold Vinyl Prizms,62,Cheyenne Parker-Tyus,Atlanta Dream,1/1
Base Set - Concourse - Gold Vinyl Prizms,63,Sabrina Ionescu,New York Liberty,1/1
Base Set - Concourse - Gold Vinyl Prizms,64,Ariel Atkins,Washington Mystics,1/1
Base Set - Concourse - Gold Vinyl Prizms,65,Rhyne Howard,Atlanta Dream,1/1
Base Set - Concourse - Gold Vinyl Prizms,66,Nyara Sabally,New York Liberty,1/1
Base Set - Concourse - Gold Vinyl Prizms,67,Lexie Brown,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,68,Brittney Griner,Phoenix Mercury,1/1
Base Set - Concourse - Gold Vinyl Prizms,69,Dorka Juhasz,Minnesota Lynx,1/1
Base Set - Concourse - Gold Vinyl Prizms,70,Aerial Powers,Atlanta Dream,1/1
Base Set - Concourse - Gold Vinyl Prizms,71,Sophie Cunningham,Phoenix Mercury,1/1
Base Set - Concourse - Gold Vinyl Prizms,72,Caitlin Clark,Indiana Fever,1/1
Base Set - Concourse - Gold Vinyl Prizms,73,Dana Evans,Chicago Sky,1/1
Base Set - Concourse - Gold Vinyl Prizms,74,Li Yueru,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,75,Kelsey Plum,Las Vegas Aces,1/1
Base Set - Concourse - Gold Vinyl Prizms,76,Sheryl Swoopes,Houston Comets,1/1
Base Set - Concourse - Gold Vinyl Prizms,77,Dearica Hamby,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,78,Courtney Vandersloot,New York Liberty,1/1
Base Set - Concourse - Gold Vinyl Prizms,79,Lexie Hull,Indiana Fever,1/1
Base Set - Concourse - Gold Vinyl Prizms,80,Cynthia Cooper-Dyke,Houston Comets,1/1
Base Set - Concourse - Gold Vinyl Prizms,81,Katie Lou Samuelson,Indiana Fever,1/1
Base Set - Concourse - Gold Vinyl Prizms,82,Jordan Horston,Seattle Storm,1/1
Base Set - Concourse - Gold Vinyl Prizms,83,Tina Charles,Atlanta Dream,1/1
Base Set - Concourse - Gold Vinyl Prizms,84,Kayla McBride,Minnesota Lynx,1/1
Base Set - Concourse - Gold Vinyl Prizms,85,Cheryl Miller,Phoenix Mercury,1/1
Base Set - Concourse - Gold Vinyl Prizms,86,A'ja Wilson,Las Vegas Aces,1/1
Base Set - Concourse - Gold Vinyl Prizms,87,Kelsey Mitchell,Indiana Fever,1/1
Base Set - Concourse - Gold Vinyl Prizms,88,Brionna Jones,Connecticut Sun,1/1
Base Set - Concourse - Gold Vinyl Prizms,89,Lauren Jackson,Seattle Storm,1/1
Base Set - Concourse - Gold Vinyl Prizms,90,Nneka Ogwumike,Seattle Storm,1/1
Base Set - Concourse - Gold Vinyl Prizms,91,Aari McDonald,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,92,Moriah Jefferson,Chicago Sky,1/1
Base Set - Concourse - Gold Vinyl Prizms,93,Jordin Canada,Atlanta Dream,1/1
Base Set - Concourse - Gold Vinyl Prizms,94,Chelsea Gray,Las Vegas Aces,1/1
Base Set - Concourse - Gold Vinyl Prizms,95,Marina Mabrey,Connecticut Sun,1/1
Base Set - Concourse - Gold Vinyl Prizms,96,Nancy Lieberman,Phoenix Mercury,1/1
Base Set - Concourse - Gold Vinyl Prizms,97,Lisa Leslie,Los Angeles Sparks,1/1
Base Set - Concourse - Gold Vinyl Prizms,98,Kristi Toliver,Washington Mystics,1/1
Base Set - Concourse - Gold Vinyl Prizms,99,Karlie Samuelson,Washington Mystics,1/1
Base Set - Concourse - Gold Vinyl Prizms,100,Diamond DeShields,Chicago Sky,1/1
Base Set - Concourse - Green Ice Prizms,1,Elena Delle Donne,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,2,Alyssa Thomas,Connecticut Sun,
Base Set - Concourse - Green Ice Prizms,3,Brittney Sykes,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,4,Jaelyn Brown,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,5,Angel Reese,Chicago Sky,
Base Set - Concourse - Green Ice Prizms,6,Jewell Loyd,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,7,Stephanie Soares,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,8,Napheesa Collier,Minnesota Lynx,
Base Set - Concourse - Green Ice Prizms,9,Stefanie Dolson,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,10,Kalani Brown,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,11,Betnijah Laney-Hamilton,New York Liberty,
Base Set - Concourse - Green Ice Prizms,12,Skylar Diggins-Smith,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,13,Breanna Stewart,New York Liberty,
Base Set - Concourse - Green Ice Prizms,14,Jonquel Jones,New York Liberty,
Base Set - Concourse - Green Ice Prizms,15,Maya Moore,Minnesota Lynx,
Base Set - Concourse - Green Ice Prizms,16,Celeste Taylor,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,17,Shakira Austin,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,18,DiJonai Carrington,Connecticut Sun,
Base Set - Concourse - Green Ice Prizms,19,Erica Wheeler,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,20,Dawn Staley,Charlotte Sting,
Base Set - Concourse - Green Ice Prizms,21,Kahleah Copper,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,22,Kate Martin,Las Vegas Aces,
Base Set - Concourse - Green Ice Prizms,23,Marine Johannes,New York Liberty,
Base Set - Concourse - Green Ice Prizms,24,Isabelle Harrison,Chicago Sky,
Base Set - Concourse - Green Ice Prizms,25,Diamond Miller,Minnesota Lynx,
Base Set - Concourse - Green Ice Prizms,26,Tamika Catchings,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,27,Nika Muhl,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,28,Ivana Dojkic,New York Liberty,
Base Set - Concourse - Green Ice Prizms,29,Chennedy Carter,Chicago Sky,
Base Set - Concourse - Green Ice Prizms,30,Sue Bird,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,31,Tyasha Harris,Connecticut Sun,
Base Set - Concourse - Green Ice Prizms,32,Natasha Howard,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,33,Kamilla Cardoso,Chicago Sky,
Base Set - Concourse - Green Ice Prizms,34,Alissa Pili,Minnesota Lynx,
Base Set - Concourse - Green Ice Prizms,35,Crystal Dangerfield,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,36,Aaliyah Edwards,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,37,Natasha Cloud,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,38,Jackie Young,Las Vegas Aces,
Base Set - Concourse - Green Ice Prizms,39,Satou Sabally,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,40,Sydney Colson,Las Vegas Aces,
Base Set - Concourse - Green Ice Prizms,41,Marquesha Davis,New York Liberty,
Base Set - Concourse - Green Ice Prizms,42,Ezi Magbegor,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,43,Alysha Clark,Las Vegas Aces,
Base Set - Concourse - Green Ice Prizms,44,Tiffany Mitchell,Connecticut Sun,
Base Set - Concourse - Green Ice Prizms,45,Arike Ogunbowale,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,46,Diana Taurasi,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,47,Zia Cooke,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,48,DeWanna Bonner,Connecticut Sun,
Base Set - Concourse - Green Ice Prizms,49,NaLyssa Smith,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,50,Grace Berger,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,51,Allisha Gray,Atlanta Dream,
Base Set - Concourse - Green Ice Prizms,52,Aliyah Boston,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,53,Lou Lopez Senechal,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,54,Courtney Williams,Minnesota Lynx,
Base Set - Concourse - Green Ice Prizms,55,Haley Jones,Atlanta Dream,
Base Set - Concourse - Green Ice Prizms,56,Cameron Brink,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,57,Julie Vanloo,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,58,Rickea Jackson,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,59,DiDi Richards,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,60,Jacy Sheldon,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,61,Maddy Siegrist,Dallas Wings,
Base Set - Concourse - Green Ice Prizms,62,Cheyenne Parker-Tyus,Atlanta Dream,
Base Set - Concourse - Green Ice Prizms,63,Sabrina Ionescu,New York Liberty,
Base Set - Concourse - Green Ice Prizms,64,Ariel Atkins,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,65,Rhyne Howard,Atlanta Dream,
Base Set - Concourse - Green Ice Prizms,66,Nyara Sabally,New York Liberty,
Base Set - Concourse - Green Ice Prizms,67,Lexie Brown,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,68,Brittney Griner,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,69,Dorka Juhasz,Minnesota Lynx,
Base Set - Concourse - Green Ice Prizms,70,Aerial Powers,Atlanta Dream,
Base Set - Concourse - Green Ice Prizms,71,Sophie Cunningham,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,72,Caitlin Clark,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,73,Dana Evans,Chicago Sky,
Base Set - Concourse - Green Ice Prizms,74,Li Yueru,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,75,Kelsey Plum,Las Vegas Aces,
Base Set - Concourse - Green Ice Prizms,76,Sheryl Swoopes,Houston Comets,
Base Set - Concourse - Green Ice Prizms,77,Dearica Hamby,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,78,Courtney Vandersloot,New York Liberty,
Base Set - Concourse - Green Ice Prizms,79,Lexie Hull,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,80,Cynthia Cooper-Dyke,Houston Comets,
Base Set - Concourse - Green Ice Prizms,81,Katie Lou Samuelson,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,82,Jordan Horston,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,83,Tina Charles,Atlanta Dream,
Base Set - Concourse - Green Ice Prizms,84,Kayla McBride,Minnesota Lynx,
Base Set - Concourse - Green Ice Prizms,85,Cheryl Miller,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,86,A'ja Wilson,Las Vegas Aces,
Base Set - Concourse - Green Ice Prizms,87,Kelsey Mitchell,Indiana Fever,
Base Set - Concourse - Green Ice Prizms,88,Brionna Jones,Connecticut Sun,
Base Set - Concourse - Green Ice Prizms,89,Lauren Jackson,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,90,Nneka Ogwumike,Seattle Storm,
Base Set - Concourse - Green Ice Prizms,91,Aari McDonald,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,92,Moriah Jefferson,Chicago Sky,
Base Set - Concourse - Green Ice Prizms,93,Jordin Canada,Atlanta Dream,
Base Set - Concourse - Green Ice Prizms,94,Chelsea Gray,Las Vegas Aces,
Base Set - Concourse - Green Ice Prizms,95,Marina Mabrey,Connecticut Sun,
Base Set - Concourse - Green Ice Prizms,96,Nancy Lieberman,Phoenix Mercury,
Base Set - Concourse - Green Ice Prizms,97,Lisa Leslie,Los Angeles Sparks,
Base Set - Concourse - Green Ice Prizms,98,Kristi Toliver,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,99,Karlie Samuelson,Washington Mystics,
Base Set - Concourse - Green Ice Prizms,100,Diamond DeShields,Chicago Sky,
Base Set - Concourse - Light Blue Disco Prizms,1,Elena Delle Donne,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,2,Alyssa Thomas,Connecticut Sun,/125
Base Set - Concourse - Light Blue Disco Prizms,3,Brittney Sykes,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,4,Jaelyn Brown,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,5,Angel Reese,Chicago Sky,/125
Base Set - Concourse - Light Blue Disco Prizms,6,Jewell Loyd,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,7,Stephanie Soares,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,8,Napheesa Collier,Minnesota Lynx,/125
Base Set - Concourse - Light Blue Disco Prizms,9,Stefanie Dolson,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,10,Kalani Brown,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,11,Betnijah Laney-Hamilton,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,12,Skylar Diggins-Smith,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,13,Breanna Stewart,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,14,Jonquel Jones,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,15,Maya Moore,Minnesota Lynx,/125
Base Set - Concourse - Light Blue Disco Prizms,16,Celeste Taylor,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,17,Shakira Austin,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,18,DiJonai Carrington,Connecticut Sun,/125
Base Set - Concourse - Light Blue Disco Prizms,19,Erica Wheeler,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,20,Dawn Staley,Charlotte Sting,/125
Base Set - Concourse - Light Blue Disco Prizms,21,Kahleah Copper,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,22,Kate Martin,Las Vegas Aces,/125
Base Set - Concourse - Light Blue Disco Prizms,23,Marine Johannes,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,24,Isabelle Harrison,Chicago Sky,/125
Base Set - Concourse - Light Blue Disco Prizms,25,Diamond Miller,Minnesota Lynx,/125
Base Set - Concourse - Light Blue Disco Prizms,26,Tamika Catchings,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,27,Nika Muhl,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,28,Ivana Dojkic,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,29,Chennedy Carter,Chicago Sky,/125
Base Set - Concourse - Light Blue Disco Prizms,30,Sue Bird,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,31,Tyasha Harris,Connecticut Sun,/125
Base Set - Concourse - Light Blue Disco Prizms,32,Natasha Howard,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,33,Kamilla Cardoso,Chicago Sky,/125
Base Set - Concourse - Light Blue Disco Prizms,34,Alissa Pili,Minnesota Lynx,/125
Base Set - Concourse - Light Blue Disco Prizms,35,Crystal Dangerfield,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,36,Aaliyah Edwards,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,37,Natasha Cloud,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,38,Jackie Young,Las Vegas Aces,/125
Base Set - Concourse - Light Blue Disco Prizms,39,Satou Sabally,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,40,Sydney Colson,Las Vegas Aces,/125
Base Set - Concourse - Light Blue Disco Prizms,41,Marquesha Davis,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,42,Ezi Magbegor,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,43,Alysha Clark,Las Vegas Aces,/125
Base Set - Concourse - Light Blue Disco Prizms,44,Tiffany Mitchell,Connecticut Sun,/125
Base Set - Concourse - Light Blue Disco Prizms,45,Arike Ogunbowale,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,46,Diana Taurasi,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,47,Zia Cooke,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,48,DeWanna Bonner,Connecticut Sun,/125
Base Set - Concourse - Light Blue Disco Prizms,49,NaLyssa Smith,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,50,Grace Berger,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,51,Allisha Gray,Atlanta Dream,/125
Base Set - Concourse - Light Blue Disco Prizms,52,Aliyah Boston,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,53,Lou Lopez Senechal,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,54,Courtney Williams,Minnesota Lynx,/125
Base Set - Concourse - Light Blue Disco Prizms,55,Haley Jones,Atlanta Dream,/125
Base Set - Concourse - Light Blue Disco Prizms,56,Cameron Brink,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,57,Julie Vanloo,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,58,Rickea Jackson,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,59,DiDi Richards,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,60,Jacy Sheldon,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,61,Maddy Siegrist,Dallas Wings,/125
Base Set - Concourse - Light Blue Disco Prizms,62,Cheyenne Parker-Tyus,Atlanta Dream,/125
Base Set - Concourse - Light Blue Disco Prizms,63,Sabrina Ionescu,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,64,Ariel Atkins,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,65,Rhyne Howard,Atlanta Dream,/125
Base Set - Concourse - Light Blue Disco Prizms,66,Nyara Sabally,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,67,Lexie Brown,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,68,Brittney Griner,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,69,Dorka Juhasz,Minnesota Lynx,/125
Base Set - Concourse - Light Blue Disco Prizms,70,Aerial Powers,Atlanta Dream,/125
Base Set - Concourse - Light Blue Disco Prizms,71,Sophie Cunningham,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,72,Caitlin Clark,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,73,Dana Evans,Chicago Sky,/125
Base Set - Concourse - Light Blue Disco Prizms,74,Li Yueru,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,75,Kelsey Plum,Las Vegas Aces,/125
Base Set - Concourse - Light Blue Disco Prizms,76,Sheryl Swoopes,Houston Comets,/125
Base Set - Concourse - Light Blue Disco Prizms,77,Dearica Hamby,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,78,Courtney Vandersloot,New York Liberty,/125
Base Set - Concourse - Light Blue Disco Prizms,79,Lexie Hull,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,80,Cynthia Cooper-Dyke,Houston Comets,/125
Base Set - Concourse - Light Blue Disco Prizms,81,Katie Lou Samuelson,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,82,Jordan Horston,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,83,Tina Charles,Atlanta Dream,/125
Base Set - Concourse - Light Blue Disco Prizms,84,Kayla McBride,Minnesota Lynx,/125
Base Set - Concourse - Light Blue Disco Prizms,85,Cheryl Miller,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,86,A'ja Wilson,Las Vegas Aces,/125
Base Set - Concourse - Light Blue Disco Prizms,87,Kelsey Mitchell,Indiana Fever,/125
Base Set - Concourse - Light Blue Disco Prizms,88,Brionna Jones,Connecticut Sun,/125
Base Set - Concourse - Light Blue Disco Prizms,89,Lauren Jackson,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,90,Nneka Ogwumike,Seattle Storm,/125
Base Set - Concourse - Light Blue Disco Prizms,91,Aari McDonald,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,92,Moriah Jefferson,Chicago Sky,/125
Base Set - Concourse - Light Blue Disco Prizms,93,Jordin Canada,Atlanta Dream,/125
Base Set - Concourse - Light Blue Disco Prizms,94,Chelsea Gray,Las Vegas Aces,/125
Base Set - Concourse - Light Blue Disco Prizms,95,Marina Mabrey,Connecticut Sun,/125
Base Set - Concourse - Light Blue Disco Prizms,96,Nancy Lieberman,Phoenix Mercury,/125
Base Set - Concourse - Light Blue Disco Prizms,97,Lisa Leslie,Los Angeles Sparks,/125
Base Set - Concourse - Light Blue Disco Prizms,98,Kristi Toliver,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,99,Karlie Samuelson,Washington Mystics,/125
Base Set - Concourse - Light Blue Disco Prizms,100,Diamond DeShields,Chicago Sky,/125
Base Set - Concourse - Neon Green Prizms,1,Elena Delle Donne,Washington Mystics,/75
Base Set - Concourse - Neon Green Prizms,2,Alyssa Thomas,Connecticut Sun,/75
Base Set - Concourse - Neon Green Prizms,3,Brittney Sykes,Washington Mystics,/75
Base Set - Concourse - Neon Green Prizms,4,Jaelyn Brown,Dallas Wings,/75
