Card Set,Card Number,Athlete,Team,Sequence
Base Prizms Ice,5,Betnijah Laney-Hamilton,New York Liberty,
Base Prizms Ice,6,Isabelle Harrison,Chicago Sky,
Base Prizms Ice,7,Elena Delle Donne,Washington Mystics,
Base Prizms Ice,8,Diamond DeShields,Chicago Sky,
Base Prizms Ice,9,Joyner Holmes,Seattle Storm,
Base Prizms Ice,10,Angel Reese,Chicago Sky,
Base Prizms Ice,11,Natasha Cloud,Phoenix Mercury,
Base Prizms Ice,12,Kristi Toliver,Washington Mystics,
Base Prizms Ice,13,Kayla McBride,Minnesota Lynx,
Base Prizms Ice,14,Jonquel Jones,New York Liberty,
Base Prizms Ice,15,Ruthie Bolton,Sacramento Monarchs,
Base Prizms Ice,16,Lexie Hull,Indiana Fever,
Base Prizms Ice,17,Sabrina Ionescu,New York Liberty,
Base Prizms Ice,18,Natisha Hiedeman,Minnesota Lynx,
Base Prizms Ice,19,Dearica Hamby,Los Angeles Sparks,
Base Prizms Ice,20,Myisha Hines-Allen,Minnesota Lynx,
Base Prizms Ice,21,Cynthia Cooper-Dyke,Houston Comets,
Base Prizms Ice,22,Caitlin Clark,Indiana Fever,
Base Prizms Ice,23,Li Yueru,Los Angeles Sparks,
Base Prizms Ice,24,Elizabeth Williams,Chicago Sky,
Base Prizms Ice,25,Rachel Banham,Chicago Sky,
Base Prizms Ice,26,Napheesa Collier,Minnesota Lynx,
Base Prizms Ice,27,Brionna Jones,Connecticut Sun,
Base Prizms Ice,28,Arike Ogunbowale,Dallas Wings,
Base Prizms Ice,29,Kalani Brown,Dallas Wings,
Base Prizms Ice,30,Leonie Fiebich,New York Liberty,
Base Prizms Ice,31,Jaelyn Brown,Dallas Wings,
Base Prizms Ice,32,Cappie Pondexter,New York Liberty,
Base Prizms Ice,33,Jaylyn Sherrod,New York Liberty,
Base Prizms Ice,34,Stefanie Dolson,Washington Mystics,
Base Prizms Ice,35,Veronica Burton,Connecticut Sun,
Base Prizms Ice,36,Tina Charles,Atlanta Dream,
Base Prizms Ice,37,Aerial Powers,Atlanta Dream,
Base Prizms Ice,38,Maya Caldwell,Indiana Fever,
Base Prizms Ice,39,Rhyne Howard,Atlanta Dream,
Base Prizms Ice,40,Tamika Catchings,Indiana Fever,
Base Prizms Ice,41,Marine Johannes,New York Liberty,
Base Prizms Ice,42,Julie Vanloo,Washington Mystics,
Base Prizms Ice,43,Satou Sabally,Dallas Wings,
Base Prizms Ice,44,Alyssa Thomas,Connecticut Sun,
Base Prizms Ice,45,Marquesha Davis,New York Liberty,
Base Prizms Ice,46,Zia Cooke,Los Angeles Sparks,
Base Prizms Ice,47,Stephanie Soares,Dallas Wings,
Base Prizms Ice,48,Celeste Taylor,Phoenix Mercury,
Base Prizms Ice,49,Jewell Loyd,Seattle Storm,
Base Prizms Ice,50,Ezi Magbegor,Seattle Storm,
Base Prizms Ice,51,Sug Sutton,Washington Mystics,
Base Prizms Ice,52,Nneka Ogwumike,Seattle Storm,
Base Prizms Ice,53,Courtney Vandersloot,New York Liberty,
Base Prizms Ice,54,Laeticia Amihere,Atlanta Dream,
Base Prizms Ice,55,Gabby Williams,Seattle Storm,
Base Prizms Ice,56,Ariel Atkins,Washington Mystics,
Base Prizms Ice,57,Tiffany Mitchell,Connecticut Sun,
Base Prizms Ice,58,Diana Taurasi,Phoenix Mercury,
Base Prizms Ice,59,Cheryl Ford,Detroit Shock,
Base Prizms Ice,60,Rickea Jackson,Los Angeles Sparks,
Base Prizms Ice,61,Erica Wheeler / Myisha Hines-Allen,Indiana Fever / Minnesota Lynx,
Base Prizms Ice,62,Rae Burrell,Los Angeles Sparks,
Base Prizms Ice,63,Diamond Miller,Minnesota Lynx,
Base Prizms Ice,64,Kelsey Mitchell,Indiana Fever,
Base Prizms Ice,65,Charisma Osborne,Phoenix Mercury,
Base Prizms Ice,66,Chennedy Carter,Chicago Sky,
Base Prizms Ice,67,Emily Engstler,Washington Mystics,
Base Prizms Ice,68,Jade Melbourne,Washington Mystics,
Base Prizms Ice,69,Victoria Vivians,Seattle Storm,
Base Prizms Ice,70,Aaliyah Edwards,Washington Mystics,
Base Prizms Ice,71,Nia Coffey,Atlanta Dream,
Base Prizms Ice,72,Dana Evans,Chicago Sky,
Base Prizms Ice,73,Sydney Colson,Las Vegas Aces,
Base Prizms Ice,74,Sheryl Swoopes,Houston Comets,
Base Prizms Ice,75,Nika Muhl,Seattle Storm,
Base Prizms Ice,76,Skylar Diggins-Smith,Seattle Storm,
Base Prizms Ice,77,Kelsey Plum,Las Vegas Aces,
Base Prizms Ice,78,Megan Gustafson,Las Vegas Aces,
Base Prizms Ice,79,Courtney Williams,Minnesota Lynx,
Base Prizms Ice,80,Brittney Sykes,Washington Mystics,
Base Prizms Ice,81,Tiffany Hayes,Las Vegas Aces,
Base Prizms Ice,82,Karlie Samuelson,Washington Mystics,
Base Prizms Ice,83,Alissa Pili,Minnesota Lynx,
Base Prizms Ice,84,Chelsea Gray,Las Vegas Aces,
Base Prizms Ice,85,Alana Beard,Los Angeles Sparks,
Base Prizms Ice,86,A'ja Wilson,Las Vegas Aces,
Base Prizms Ice,87,Nyara Sabally,New York Liberty,
Base Prizms Ice,88,Sami Whitcomb,Seattle Storm,
Base Prizms Ice,89,Grace Berger,Indiana Fever,
Base Prizms Ice,90,Kayla Thornton,New York Liberty,
Base Prizms Ice,91,Jordin Canada,Atlanta Dream,
Base Prizms Ice,92,Sevgi Uzun,Dallas Wings,
Base Prizms Ice,93,Kamilla Cardoso,Chicago Sky,
Base Prizms Ice,94,Maddy Siegrist,Dallas Wings,
Base Prizms Ice,95,Olivia Epoupa,Minnesota Lynx,
Base Prizms Ice,96,Allisha Gray,Atlanta Dream,
Base Prizms Ice,97,Aari McDonald,Los Angeles Sparks,
Base Prizms Ice,98,Lisa Leslie,Los Angeles Sparks,
Base Prizms Ice,99,Breanna Stewart,New York Liberty,
Base Prizms Ice,100,Ruth Riley,Detroit Shock,
Base Prizms Ice,101,Alysha Clark,Las Vegas Aces,
Base Prizms Ice,102,Tyasha Harris,Connecticut Sun,
Base Prizms Ice,103,Jordan Horston,Seattle Storm,
Base Prizms Ice,104,Ivana Dojkic,New York Liberty,
Base Prizms Ice,105,Teaira McCowan,Dallas Wings,
Base Prizms Ice,106,Dawn Staley,Charlotte Sting,
Base Prizms Ice,107,Lindsay Allen,Chicago Sky,
Base Prizms Ice,108,Lauren Jackson,Seattle Storm,
Base Prizms Ice,109,Mercedes Russell,Seattle Storm,
Base Prizms Ice,110,Lexie Brown,Los Angeles Sparks,
Base Prizms Ice,111,Alanna Smith,Minnesota Lynx,
Base Prizms Ice,112,Sue Bird,Seattle Storm,
Base Prizms Ice,113,Brittney Griner,Phoenix Mercury,
Base Prizms Ice,114,Cheyenne Parker-Tyus,Atlanta Dream,
Base Prizms Ice,115,Kahleah Copper,Phoenix Mercury,
Base Prizms Ice,116,DeWanna Bonner,Connecticut Sun,
Base Prizms Ice,117,Sophie Cunningham,Phoenix Mercury,
Base Prizms Ice,118,DiJonai Carrington,Connecticut Sun,
Base Prizms Ice,119,Katie Douglas,Indiana Fever,
Base Prizms Ice,120,Monique Billings,Phoenix Mercury,
Base Prizms Ice,121,Lou Lopez Senechal,Dallas Wings,
Base Prizms Ice,122,Kiah Stokes,Las Vegas Aces,
Base Prizms Ice,123,Dorka Juhasz,Minnesota Lynx,
Base Prizms Ice,124,Rebecca Allen,Phoenix Mercury,
Base Prizms Ice,125,Cheryl Miller,Phoenix Mercury,
Base Prizms Ice,126,Kate Martin,Las Vegas Aces,
Base Prizms Ice,127,Cameron Brink,Los Angeles Sparks,
Base Prizms Ice,128,Katie Lou Samuelson,Indiana Fever,
Base Prizms Ice,129,Kia Nurse,Los Angeles Sparks,
Base Prizms Ice,130,Natasha Howard,Dallas Wings,
Base Prizms Ice,131,Moriah Jefferson,Chicago Sky,
Base Prizms Ice,132,Marina Mabrey,Connecticut Sun,
Base Prizms Ice,133,Kristy Wallace,Indiana Fever,
Base Prizms Ice,134,Shakira Austin,Washington Mystics,
Base Prizms Ice,135,Ticha Penicheiro,Sacramento Monarchs,
Base Prizms Ice,136,Temi Fagbenle,Indiana Fever,
Base Prizms Ice,137,NaLyssa Smith,Indiana Fever,
Base Prizms Ice,138,Bridget Carleton,Minnesota Lynx,
Base Prizms Ice,139,Nancy Lieberman,Phoenix Mercury,
Base Prizms Ice,140,Elizabeth Kitley,Las Vegas Aces,
Base Prizms Ice,141,Jacy Sheldon,Dallas Wings,
Base Prizms Ice,142,Aaliyah Edwards,Washington Mystics,
Base Prizms Ice,143,Cameron Brink,Los Angeles Sparks,
Base Prizms Ice,144,Rickea Jackson,Los Angeles Sparks,
Base Prizms Ice,145,Caitlin Clark,Indiana Fever,
Base Prizms Ice,146,Nika Muhl,Seattle Storm,
Base Prizms Ice,147,Angel Reese,Chicago Sky,
Base Prizms Ice,148,Kate Martin,Las Vegas Aces,
Base Prizms Ice,149,Kamilla Cardoso,Chicago Sky,
Base Prizms Ice,150,Alissa Pili,Minnesota Lynx,
Base Prizms Lotus Flower FOTL,1,Jackie Young,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,2,Haley Jones,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,3,Aliyah Boston,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,4,Jacy Sheldon,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,5,Betnijah Laney-Hamilton,New York Liberty,/3
Base Prizms Lotus Flower FOTL,6,Isabelle Harrison,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,7,Elena Delle Donne,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,8,Diamond DeShields,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,9,Joyner Holmes,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,10,Angel Reese,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,11,Natasha Cloud,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,12,Kristi Toliver,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,13,Kayla McBride,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,14,Jonquel Jones,New York Liberty,/3
Base Prizms Lotus Flower FOTL,15,Ruthie Bolton,Sacramento Monarchs,/3
Base Prizms Lotus Flower FOTL,16,Lexie Hull,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,17,Sabrina Ionescu,New York Liberty,/3
Base Prizms Lotus Flower FOTL,18,Natisha Hiedeman,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,19,Dearica Hamby,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,20,Myisha Hines-Allen,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,21,Cynthia Cooper-Dyke,Houston Comets,/3
Base Prizms Lotus Flower FOTL,22,Caitlin Clark,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,23,Li Yueru,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,24,Elizabeth Williams,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,25,Rachel Banham,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,26,Napheesa Collier,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,27,Brionna Jones,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,28,Arike Ogunbowale,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,29,Kalani Brown,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,30,Leonie Fiebich,New York Liberty,/3
Base Prizms Lotus Flower FOTL,31,Jaelyn Brown,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,32,Cappie Pondexter,New York Liberty,/3
Base Prizms Lotus Flower FOTL,33,Jaylyn Sherrod,New York Liberty,/3
Base Prizms Lotus Flower FOTL,34,Stefanie Dolson,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,35,Veronica Burton,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,36,Tina Charles,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,37,Aerial Powers,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,38,Maya Caldwell,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,39,Rhyne Howard,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,40,Tamika Catchings,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,41,Marine Johannes,New York Liberty,/3
Base Prizms Lotus Flower FOTL,42,Julie Vanloo,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,43,Satou Sabally,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,44,Alyssa Thomas,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,45,Marquesha Davis,New York Liberty,/3
Base Prizms Lotus Flower FOTL,46,Zia Cooke,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,47,Stephanie Soares,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,48,Celeste Taylor,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,49,Jewell Loyd,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,50,Ezi Magbegor,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,51,Sug Sutton,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,52,Nneka Ogwumike,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,53,Courtney Vandersloot,New York Liberty,/3
Base Prizms Lotus Flower FOTL,54,Laeticia Amihere,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,55,Gabby Williams,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,56,Ariel Atkins,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,57,Tiffany Mitchell,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,58,Diana Taurasi,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,59,Cheryl Ford,Detroit Shock,/3
Base Prizms Lotus Flower FOTL,60,Rickea Jackson,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,61,Erica Wheeler,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,62,Rae Burrell,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,63,Diamond Miller,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,64,Kelsey Mitchell,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,65,Charisma Osborne,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,66,Chennedy Carter,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,67,Emily Engstler,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,68,Jade Melbourne,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,69,Victoria Vivians,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,70,Aaliyah Edwards,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,71,Nia Coffey,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,72,Dana Evans,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,73,Sydney Colson,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,74,Sheryl Swoopes,Houston Comets,/3
Base Prizms Lotus Flower FOTL,75,Nika Muhl,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,76,Skylar Diggins-Smith,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,77,Kelsey Plum,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,78,Megan Gustafson,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,79,Courtney Williams,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,80,Brittney Sykes,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,81,Tiffany Hayes,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,82,Karlie Samuelson,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,83,Alissa Pili,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,84,Chelsea Gray,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,85,Alana Beard,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,86,A'ja Wilson,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,87,Nyara Sabally,New York Liberty,/3
Base Prizms Lotus Flower FOTL,88,Sami Whitcomb,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,89,Grace Berger,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,90,Kayla Thornton,New York Liberty,/3
Base Prizms Lotus Flower FOTL,91,Jordin Canada,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,92,Sevgi Uzun,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,93,Kamilla Cardoso,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,94,Maddy Siegrist,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,95,Olivia Epoupa,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,96,Allisha Gray,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,97,Aari McDonald,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,98,Lisa Leslie,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,99,Breanna Stewart,New York Liberty,/3
Base Prizms Lotus Flower FOTL,100,Ruth Riley,Detroit Shock,/3
Base Prizms Lotus Flower FOTL,101,Alysha Clark,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,102,Tyasha Harris,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,103,Jordan Horston,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,104,Ivana Dojkic,New York Liberty,/3
Base Prizms Lotus Flower FOTL,105,Teaira McCowan,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,106,Dawn Staley,Charlotte Sting,/3
Base Prizms Lotus Flower FOTL,107,Lindsay Allen,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,108,Lauren Jackson,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,109,Mercedes Russell,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,110,Lexie Brown,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,111,Alanna Smith,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,112,Sue Bird,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,113,Brittney Griner,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,114,Cheyenne Parker-Tyus,Atlanta Dream,/3
Base Prizms Lotus Flower FOTL,115,Kahleah Copper,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,116,DeWanna Bonner,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,117,Sophie Cunningham,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,118,DiJonai Carrington,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,119,Katie Douglas,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,120,Monique Billings,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,121,Lou Lopez Senechal,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,122,Kiah Stokes,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,123,Dorka Juhasz,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,124,Rebecca Allen,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,125,Cheryl Miller,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,126,Kate Martin,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,127,Cameron Brink,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,128,Katie Lou Samuelson,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,129,Kia Nurse,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,130,Natasha Howard,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,131,Moriah Jefferson,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,132,Marina Mabrey,Connecticut Sun,/3
Base Prizms Lotus Flower FOTL,133,Kristy Wallace,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,134,Shakira Austin,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,135,Ticha Penicheiro,Sacramento Monarchs,/3
Base Prizms Lotus Flower FOTL,136,Temi Fagbenle,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,137,NaLyssa Smith,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,138,Bridget Carleton,Minnesota Lynx,/3
Base Prizms Lotus Flower FOTL,139,Nancy Lieberman,Phoenix Mercury,/3
Base Prizms Lotus Flower FOTL,140,Erica Wheeler,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,141,Jacy Sheldon,Dallas Wings,/3
Base Prizms Lotus Flower FOTL,142,Aaliyah Edwards,Washington Mystics,/3
Base Prizms Lotus Flower FOTL,143,Cameron Brink,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,144,Rickea Jackson,Los Angeles Sparks,/3
Base Prizms Lotus Flower FOTL,145,Caitlin Clark,Indiana Fever,/3
Base Prizms Lotus Flower FOTL,146,Nika Muhl,Seattle Storm,/3
Base Prizms Lotus Flower FOTL,147,Angel Reese,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,148,Kate Martin,Las Vegas Aces,/3
Base Prizms Lotus Flower FOTL,149,Kamilla Cardoso,Chicago Sky,/3
Base Prizms Lotus Flower FOTL,150,Alissa Pili,Minnesota Lynx,/3
Base Prizms Mojo,1,Jackie Young,Las Vegas Aces,/25
Base Prizms Mojo,2,Haley Jones,Atlanta Dream,/25
Base Prizms Mojo,3,Aliyah Boston,Indiana Fever,/25
Base Prizms Mojo,4,Jacy Sheldon,Dallas Wings,/25
Base Prizms Mojo,5,Betnijah Laney-Hamilton,New York Liberty,/25
Base Prizms Mojo,6,Isabelle Harrison,Chicago Sky,/25
Base Prizms Mojo,7,Elena Delle Donne,Washington Mystics,/25
Base Prizms Mojo,8,Diamond DeShields,Chicago Sky,/25
Base Prizms Mojo,9,Joyner Holmes,Seattle Storm,/25
Base Prizms Mojo,10,Angel Reese,Chicago Sky,/25
Base Prizms Mojo,11,Natasha Cloud,Phoenix Mercury,/25
Base Prizms Mojo,12,Kristi Toliver,Washington Mystics,/25
Base Prizms Mojo,13,Kayla McBride,Minnesota Lynx,/25
Base Prizms Mojo,14,Jonquel Jones,New York Liberty,/25
Base Prizms Mojo,15,Ruthie Bolton,Sacramento Monarchs,/25
Base Prizms Mojo,16,Lexie Hull,Indiana Fever,/25
Base Prizms Mojo,17,Sabrina Ionescu,New York Liberty,/25
Base Prizms Mojo,18,Natisha Hiedeman,Minnesota Lynx,/25
Base Prizms Mojo,19,Dearica Hamby,Los Angeles Sparks,/25
Base Prizms Mojo,20,Myisha Hines-Allen,Minnesota Lynx,/25
Base Prizms Mojo,21,Cynthia Cooper-Dyke,Houston Comets,/25
Base Prizms Mojo,22,Caitlin Clark,Indiana Fever,/25
Base Prizms Mojo,23,Li Yueru,Los Angeles Sparks,/25
Base Prizms Mojo,24,Elizabeth Williams,Chicago Sky,/25
Base Prizms Mojo,25,Rachel Banham,Chicago Sky,/25
Base Prizms Mojo,26,Napheesa Collier,Minnesota Lynx,/25
Base Prizms Mojo,27,Brionna Jones,Connecticut Sun,/25
Base Prizms Mojo,28,Arike Ogunbowale,Dallas Wings,/25
Base Prizms Mojo,29,Kalani Brown,Dallas Wings,/25
Base Prizms Mojo,30,Leonie Fiebich,New York Liberty,/25
Base Prizms Mojo,31,Jaelyn Brown,Dallas Wings,/25
Base Prizms Mojo,32,Cappie Pondexter,New York Liberty,/25
Base Prizms Mojo,33,Jaylyn Sherrod,New York Liberty,/25
Base Prizms Mojo,34,Stefanie Dolson,Washington Mystics,/25
Base Prizms Mojo,35,Veronica Burton,Connecticut Sun,/25
Base Prizms Mojo,36,Tina Charles,Atlanta Dream,/25
Base Prizms Mojo,37,Aerial Powers,Atlanta Dream,/25
Base Prizms Mojo,38,Maya Caldwell,Indiana Fever,/25
Base Prizms Mojo,39,Rhyne Howard,Atlanta Dream,/25
Base Prizms Mojo,40,Tamika Catchings,Indiana Fever,/25
Base Prizms Mojo,41,Marine Johannes,New York Liberty,/25
Base Prizms Mojo,42,Julie Vanloo,Washington Mystics,/25
Base Prizms Mojo,43,Satou Sabally,Dallas Wings,/25
Base Prizms Mojo,44,Alyssa Thomas,Connecticut Sun,/25
Base Prizms Mojo,45,Marquesha Davis,New York Liberty,/25
Base Prizms Mojo,46,Zia Cooke,Los Angeles Sparks,/25
Base Prizms Mojo,47,Stephanie Soares,Dallas Wings,/25
Base Prizms Mojo,48,Celeste Taylor,Phoenix Mercury,/25
Base Prizms Mojo,49,Jewell Loyd,Seattle Storm,/25
Base Prizms Mojo,50,Ezi Magbegor,Seattle Storm,/25
Base Prizms Mojo,51,Sug Sutton,Washington Mystics,/25
Base Prizms Mojo,52,Nneka Ogwumike,Seattle Storm,/25
Base Prizms Mojo,53,Courtney Vandersloot,New York Liberty,/25
Base Prizms Mojo,54,Laeticia Amihere,Atlanta Dream,/25
Base Prizms Mojo,55,Gabby Williams,Seattle Storm,/25
Base Prizms Mojo,56,Ariel Atkins,Washington Mystics,/25
Base Prizms Mojo,57,Tiffany Mitchell,Connecticut Sun,/25
Base Prizms Mojo,58,Diana Taurasi,Phoenix Mercury,/25
Base Prizms Mojo,59,Cheryl Ford,Detroit Shock,/25
Base Prizms Mojo,60,Rickea Jackson,Los Angeles Sparks,/25
Base Prizms Mojo,61,Erica Wheeler,Indiana Fever,/25
Base Prizms Mojo,62,Rae Burrell,Los Angeles Sparks,/25
Base Prizms Mojo,63,Diamond Miller,Minnesota Lynx,/25
Base Prizms Mojo,64,Kelsey Mitchell,Indiana Fever,/25
Base Prizms Mojo,65,Charisma Osborne,Phoenix Mercury,/25
Base Prizms Mojo,66,Chennedy Carter,Chicago Sky,/25
Base Prizms Mojo,67,Emily Engstler,Washington Mystics,/25
Base Prizms Mojo,68,Jade Melbourne,Washington Mystics,/25
Base Prizms Mojo,69,Victoria Vivians,Seattle Storm,/25
Base Prizms Mojo,70,Aaliyah Edwards,Washington Mystics,/25
Base Prizms Mojo,71,Nia Coffey,Atlanta Dream,/25
Base Prizms Mojo,72,Dana Evans,Chicago Sky,/25
Base Prizms Mojo,73,Sydney Colson,Las Vegas Aces,/25
Base Prizms Mojo,74,Sheryl Swoopes,Houston Comets,/25
Base Prizms Mojo,75,Nika Muhl,Seattle Storm,/25
Base Prizms Mojo,76,Skylar Diggins-Smith,Seattle Storm,/25
Base Prizms Mojo,77,Kelsey Plum,Las Vegas Aces,/25
Base Prizms Mojo,78,Megan Gustafson,Las Vegas Aces,/25
Base Prizms Mojo,79,Courtney Williams,Minnesota Lynx,/25
Base Prizms Mojo,80,Brittney Sykes,Washington Mystics,/25
Base Prizms Mojo,81,Tiffany Hayes,Las Vegas Aces,/25
Base Prizms Mojo,82,Karlie Samuelson,Washington Mystics,/25
